Athlete Num 1,,,,,
Trial: 1,,,,,
Total time: 0h 0min 24s,,,,,
Gyr Readings,1403075184,0,1,-1,1
Gyr Readings,1403075184,0,1,-1,1
Gyr Readings,1403075184,-1,-1,-2,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-2,1
Gyr Readings,1403075184,-1,-1,-2,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,0,-1,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,0,-1,1
Gyr Readings,1403075184,-1,-1,-1,1
Gyr Readings,1403075184,0,-1,-1,1
Gyr Readings,1403075184,0,0,-1,1
Gyr Readings,1403075184,0,-1,-1,1
Gyr Readings,1403075184,0,-1,-1,1
Gyr Readings,1403075184,0,-1,-1,1
Gyr Readings,1403075184,0,0,-1,1
Gyr Readings,1403075184,0,0,-1,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,-1,1
Gyr Readings,1403075184,0,0,-1,1
Gyr Readings,1403075184,0,0,-1,1
Gyr Readings,1403075184,0,0,-1,1
Gyr Readings,1403075184,0,0,-1,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075184,0,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,0,0,0,1
Gyr Readings,1403075185,0,0,0,1
Gyr Readings,1403075185,0,0,0,1
Gyr Readings,1403075185,0,0,0,1
Gyr Readings,1403075185,0,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-2,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-1,0,0,1
Gyr Readings,1403075185,-2,0,0,1
Gyr Readings,1403075185,-2,-1,-1,1
Gyr Readings,1403075185,-2,0,0,1
Gyr Readings,1403075185,-2,-1,0,1
Gyr Readings,1403075185,-2,-1,0,1
Gyr Readings,1403075185,-2,-1,0,1
Gyr Readings,1403075185,-2,-1,0,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-4,0,-2,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-4,-1,-2,1
Gyr Readings,1403075185,-4,-1,-2,1
Gyr Readings,1403075185,-4,0,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-4,0,-2,1
Gyr Readings,1403075185,-4,-1,-2,1
Gyr Readings,1403075185,-4,-1,-2,1
Gyr Readings,1403075185,-4,-2,-2,1
Gyr Readings,1403075185,-4,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-2,1
Gyr Readings,1403075185,-5,-2,-1,1
Gyr Readings,1403075185,-5,-2,-1,1
Gyr Readings,1403075185,-5,-2,-1,1
Gyr Readings,1403075185,-5,-2,-1,1
Gyr Readings,1403075185,-5,-2,-1,1
Gyr Readings,1403075185,-5,-2,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-5,-2,-1,1
Gyr Readings,1403075185,-5,-1,-1,1
Gyr Readings,1403075185,-5,-1,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-4,-1,-1,1
Gyr Readings,1403075185,-3,-1,-1,1
Gyr Readings,1403075185,-2,-1,0,1
Gyr Readings,1403075185,-3,-1,0,1
Gyr Readings,1403075185,-3,-1,0,1
Gyr Readings,1403075185,-3,-1,0,1
Gyr Readings,1403075185,-3,-1,0,1
Gyr Readings,1403075185,-3,-1,0,1
Gyr Readings,1403075186,-2,0,1,1
Gyr Readings,1403075186,-2,-1,0,1
Gyr Readings,1403075186,-2,-1,0,1
Gyr Readings,1403075186,-2,-1,0,1
Gyr Readings,1403075186,-2,0,0,1
Gyr Readings,1403075186,-2,0,1,1
Gyr Readings,1403075186,-1,1,1,1
Gyr Readings,1403075186,-2,0,1,1
Gyr Readings,1403075186,-2,0,1,1
Gyr Readings,1403075186,-2,0,1,1
Gyr Readings,1403075186,-2,0,1,1
Gyr Readings,1403075186,-2,1,1,1
Gyr Readings,1403075186,-1,0,2,1
Gyr Readings,1403075186,-1,1,1,1
Gyr Readings,1403075186,-1,1,2,1
Gyr Readings,1403075186,-1,1,2,1
Gyr Readings,1403075186,-1,0,2,1
Gyr Readings,1403075186,-1,0,2,1
Gyr Readings,1403075186,-1,1,1,1
Gyr Readings,1403075186,-1,0,2,1
Gyr Readings,1403075186,-1,0,2,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,-1,1,1,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,-1,1,1,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,-1,-1,1,1
Gyr Readings,1403075186,-1,-1,1,1
Gyr Readings,1403075186,0,0,1,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,0,0,1,1
Gyr Readings,1403075186,0,0,1,1
Gyr Readings,1403075186,0,0,1,1
Gyr Readings,1403075186,0,0,0,1
Gyr Readings,1403075186,0,0,1,1
Gyr Readings,1403075186,0,0,0,1
Gyr Readings,1403075186,0,0,0,1
Gyr Readings,1403075186,0,0,0,1
Gyr Readings,1403075186,0,0,0,1
Gyr Readings,1403075186,-1,-1,1,1
Gyr Readings,1403075186,0,0,1,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,-1,0,1,1
Gyr Readings,1403075186,-1,-1,1,1
Gyr Readings,1403075186,-2,-1,1,1
Gyr Readings,1403075186,-1,-1,1,1
Gyr Readings,1403075186,-1,-1,1,1
Gyr Readings,1403075186,-1,-1,1,1
Gyr Readings,1403075186,-1,-1,1,1
Gyr Readings,1403075186,-2,-1,1,1
Gyr Readings,1403075186,-2,-3,2,1
Gyr Readings,1403075186,-2,-1,1,1
Gyr Readings,1403075186,-2,-1,1,1
Gyr Readings,1403075186,-2,-1,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-1,2,1
Gyr Readings,1403075186,-2,-3,2,1
Gyr Readings,1403075186,-2,-3,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-1,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-3,1,1
Gyr Readings,1403075186,-2,-2,2,1
Gyr Readings,1403075186,-2,-2,1,1
Gyr Readings,1403075186,-2,-2,1,1
Gyr Readings,1403075186,-2,-3,1,1
Gyr Readings,1403075186,-2,-3,1,1
Gyr Readings,1403075186,-3,-3,1,1
Gyr Readings,1403075186,-2,-3,1,1
Gyr Readings,1403075186,-2,-3,1,1
Gyr Readings,1403075186,-2,-3,1,1
Gyr Readings,1403075186,-2,-3,1,1
Gyr Readings,1403075186,-2,-3,1,1
Gyr Readings,1403075186,-4,-5,1,1
Gyr Readings,1403075186,-3,-4,1,1
Gyr Readings,1403075186,-3,-4,1,1
Gyr Readings,1403075186,-3,-4,1,1
Gyr Readings,1403075186,-3,-5,1,1
Gyr Readings,1403075186,-3,-5,1,1
Gyr Readings,1403075186,-5,-4,2,1
Gyr Readings,1403075186,-4,-5,1,1
Gyr Readings,1403075186,-4,-5,1,1
Gyr Readings,1403075186,-4,-5,1,1
Gyr Readings,1403075186,-4,-5,2,1
Gyr Readings,1403075186,-5,-5,2,1
Gyr Readings,1403075186,-6,-6,2,1
Gyr Readings,1403075186,-5,-4,2,1
Gyr Readings,1403075186,-5,-5,2,1
Gyr Readings,1403075186,-6,-5,2,1
Gyr Readings,1403075186,-6,-5,2,1
Gyr Readings,1403075186,-6,-6,2,1
Gyr Readings,1403075187,-7,-5,2,1
Gyr Readings,1403075187,-6,-5,2,1
Gyr Readings,1403075187,-6,-5,2,1
Gyr Readings,1403075187,-7,-5,2,1
Gyr Readings,1403075187,-7,-4,2,1
Gyr Readings,1403075187,-7,-5,2,1
Gyr Readings,1403075187,-8,-4,2,1
Gyr Readings,1403075187,-7,-5,2,1
Gyr Readings,1403075187,-7,-5,2,1
Gyr Readings,1403075187,-7,-4,2,1
Gyr Readings,1403075187,-8,-4,2,1
Gyr Readings,1403075187,-8,-4,2,1
Gyr Readings,1403075187,-9,-2,1,1
Gyr Readings,1403075187,-8,-3,2,1
Gyr Readings,1403075187,-8,-3,2,1
Gyr Readings,1403075187,-8,-2,2,1
Gyr Readings,1403075187,-9,-2,1,1
Gyr Readings,1403075187,-9,-2,1,1
Gyr Readings,1403075187,-10,-4,-2,1
Gyr Readings,1403075187,-9,-2,0,1
Gyr Readings,1403075187,-9,-3,0,1
Gyr Readings,1403075187,-9,-3,0,1
Gyr Readings,1403075187,-9,-3,-1,1
Gyr Readings,1403075187,-10,-4,-1,1
Gyr Readings,1403075187,-10,0,-5,1
Gyr Readings,1403075187,-10,-4,-2,1
Gyr Readings,1403075187,-10,-4,-3,1
Gyr Readings,1403075187,-10,-3,-3,1
Gyr Readings,1403075187,-10,-2,-4,1
Gyr Readings,1403075187,-10,-1,-4,1
Gyr Readings,1403075187,-9,-1,-10,1
Gyr Readings,1403075187,-9,0,-6,1
Gyr Readings,1403075187,-9,0,-7,1
Gyr Readings,1403075187,-9,-1,-8,1
Gyr Readings,1403075187,-9,-1,-8,1
Gyr Readings,1403075187,-9,-1,-9,1
Gyr Readings,1403075187,-7,0,-15,1
Gyr Readings,1403075187,-9,-1,-11,1
Gyr Readings,1403075187,-8,-1,-12,1
Gyr Readings,1403075187,-8,-1,-12,1
Gyr Readings,1403075187,-8,-1,-13,1
Gyr Readings,1403075187,-8,0,-14,1
Gyr Readings,1403075187,-3,5,-19,1
Gyr Readings,1403075187,-7,1,-16,1
Gyr Readings,1403075187,-6,2,-16,1
Gyr Readings,1403075187,-5,3,-17,1
Gyr Readings,1403075187,-5,4,-18,1
Gyr Readings,1403075187,-4,4,-19,1
